post_id,hashtag_id
-QHKjrlSlhpIwGoppdiViA,588
-QHKjrlSlhpIwGoppdiViA,34
-QHKjrlSlhpIwGoppdiViA,18
-QHKjrlSlhpIwGoppdiViA,37
-QHKjrlSlhpIwGoppdiViA,33
-QHKjrlSlhpIwGoppdiViA,35
Rmyqn_pUyFpjPhwaIkhJjw,145
Rmyqn_pUyFpjPhwaIkhJjw,97
Rmyqn_pUyFpjPhwaIkhJjw,37
fEymsotOKc5V6-z7pZLPrw,248
fEymsotOKc5V6-z7pZLPrw,80
fEymsotOKc5V6-z7pZLPrw,13
fEymsotOKc5V6-z7pZLPrw,107
jMPPJmQBBa3iRuWbYbj1Gg,13
jMPPJmQBBa3iRuWbYbj1Gg,12
jMPPJmQBBa3iRuWbYbj1Gg,10
jMPPJmQBBa3iRuWbYbj1Gg,139
jMPPJmQBBa3iRuWbYbj1Gg,9
jMPPJmQBBa3iRuWbYbj1Gg,8
jMPPJmQBBa3iRuWbYbj1Gg,48
jMPPJmQBBa3iRuWbYbj1Gg,59
jMPPJmQBBa3iRuWbYbj1Gg,11
jMPPJmQBBa3iRuWbYbj1Gg,7
owO-5OXUIG9If6OwNmtFxQ,57
owO-5OXUIG9If6OwNmtFxQ,188
owO-5OXUIG9If6OwNmtFxQ,13
6kIs9mkP9Rx72nkJraz7yg,258
6kIs9mkP9Rx72nkJraz7yg,60
6kIs9mkP9Rx72nkJraz7yg,120
pGgZKhDaZjCX1q1pm6Oa7g,6
pGgZKhDaZjCX1q1pm6Oa7g,81
LmXxzIkRDzAiVPztnkBb_w,54
LmXxzIkRDzAiVPztnkBb_w,8
LmXxzIkRDzAiVPztnkBb_w,11
LmXxzIkRDzAiVPztnkBb_w,13
LmXxzIkRDzAiVPztnkBb_w,59
LmXxzIkRDzAiVPztnkBb_w,189
LmXxzIkRDzAiVPztnkBb_w,9
nhjYGdlR5Yw5-uOQqCVF8A,214
nhjYGdlR5Yw5-uOQqCVF8A,12
nhjYGdlR5Yw5-uOQqCVF8A,73
nhjYGdlR5Yw5-uOQqCVF8A,13
TyFerJhQzfzyToTJwmh_QQ,98
TyFerJhQzfzyToTJwmh_QQ,77
TyFerJhQzfzyToTJwmh_QQ,64
rxAeRz4i2PFyB1FvWfqOOQ,15
rxAeRz4i2PFyB1FvWfqOOQ,17
rxAeRz4i2PFyB1FvWfqOOQ,287
rxAeRz4i2PFyB1FvWfqOOQ,37
rxAeRz4i2PFyB1FvWfqOOQ,87
rxAeRz4i2PFyB1FvWfqOOQ,13
rxAeRz4i2PFyB1FvWfqOOQ,38
rxAeRz4i2PFyB1FvWfqOOQ,39
rxAeRz4i2PFyB1FvWfqOOQ,40
7RY6ARllxXFXYTTXtP-8Eg,107
7RY6ARllxXFXYTTXtP-8Eg,13
mqEFABeUq21t0SSJuL1vrg,22
mqEFABeUq21t0SSJuL1vrg,164
xG16Td9VcsS7TF36nhQutw,47
xG16Td9VcsS7TF36nhQutw,326
ddzrMr6C65Ib80VUa3fKNA,36
ddzrMr6C65Ib80VUa3fKNA,6
WENK5S15dcSt3zINQUxeKg,30
WENK5S15dcSt3zINQUxeKg,855
WENK5S15dcSt3zINQUxeKg,93
HQIwXiWv0CAKcKSRfBwA1w,17
HQIwXiWv0CAKcKSRfBwA1w,15
JppAcdRnxACAd2_qHP9HTA,37
JppAcdRnxACAd2_qHP9HTA,97
JppAcdRnxACAd2_qHP9HTA,96
0W-qCKguiieaKQM5Pc75zw,37
0W-qCKguiieaKQM5Pc75zw,307
0W-qCKguiieaKQM5Pc75zw,402
6sx1FKkTPmTJKQOxql3MNA,50
6sx1FKkTPmTJKQOxql3MNA,13
rEMsTykf41aA9JbdXZnXqA,381
rEMsTykf41aA9JbdXZnXqA,272
rEMsTykf41aA9JbdXZnXqA,94
rEMsTykf41aA9JbdXZnXqA,37
rEMsTykf41aA9JbdXZnXqA,22
qmoLmNHJTHGbELSsIVFLUA,17
qmoLmNHJTHGbELSsIVFLUA,106
qmoLmNHJTHGbELSsIVFLUA,105
qmoLmNHJTHGbELSsIVFLUA,160
qmoLmNHJTHGbELSsIVFLUA,108
uMGAQmMimhqddhO6lJUZlw,459
uMGAQmMimhqddhO6lJUZlw,120
uMGAQmMimhqddhO6lJUZlw,60
uMGAQmMimhqddhO6lJUZlw,355
Pz4WCe9ziu8GFMggF_51dQ,222
Pz4WCe9ziu8GFMggF_51dQ,615
A5BiIK444PBb6FMOIxeEVg,13
A5BiIK444PBb6FMOIxeEVg,17
A5BiIK444PBb6FMOIxeEVg,64
A5BiIK444PBb6FMOIxeEVg,65
A5BiIK444PBb6FMOIxeEVg,230
A5BiIK444PBb6FMOIxeEVg,10
09jyBJTFJAxxLmCENo17rQ,855
09jyBJTFJAxxLmCENo17rQ,93
09jyBJTFJAxxLmCENo17rQ,30
EzjdzHIiBw98pbOUnB21Uw,109
EzjdzHIiBw98pbOUnB21Uw,17
EzjdzHIiBw98pbOUnB21Uw,111
EzjdzHIiBw98pbOUnB21Uw,37
EzjdzHIiBw98pbOUnB21Uw,160
EzjdzHIiBw98pbOUnB21Uw,158
ZQG5EFBd8yVO78nz3fLYJg,453
ZQG5EFBd8yVO78nz3fLYJg,106
ZQG5EFBd8yVO78nz3fLYJg,17
NTmryOicvLBnPeDuKOtDtg,129
NTmryOicvLBnPeDuKOtDtg,18
NTmryOicvLBnPeDuKOtDtg,35
NTmryOicvLBnPeDuKOtDtg,33
NTmryOicvLBnPeDuKOtDtg,34
4U53QybENiCcwD1zD5THkg,8
4U53QybENiCcwD1zD5THkg,9
4U53QybENiCcwD1zD5THkg,13
4U53QybENiCcwD1zD5THkg,11
XNj4S8rOvjWOh2b8PnGBjg,101
XNj4S8rOvjWOh2b8PnGBjg,13
7d3tmP0XIFdjdqQ6hBRA4Q,13
7d3tmP0XIFdjdqQ6hBRA4Q,14
x0ghbO1UjgSsQPvmCEBrZw,13
x0ghbO1UjgSsQPvmCEBrZw,57
oknlO7HeJDWIQAfXiwnyyA,18
oknlO7HeJDWIQAfXiwnyyA,19
oknlO7HeJDWIQAfXiwnyyA,407
oknlO7HeJDWIQAfXiwnyyA,832
oknlO7HeJDWIQAfXiwnyyA,84
b7g2zeeDk3JsJXI_fmJe9Q,304
b7g2zeeDk3JsJXI_fmJe9Q,388
b7g2zeeDk3JsJXI_fmJe9Q,111
b7g2zeeDk3JsJXI_fmJe9Q,37
gyPmHqIqC5-RAAy51oiafQ,68
gyPmHqIqC5-RAAy51oiafQ,9
gyPmHqIqC5-RAAy51oiafQ,13
gyPmHqIqC5-RAAy51oiafQ,389
gyPmHqIqC5-RAAy51oiafQ,8
_48HsMnGy_qFE9RMrKyyLQ,30
_48HsMnGy_qFE9RMrKyyLQ,6
_48HsMnGy_qFE9RMrKyyLQ,233
_48HsMnGy_qFE9RMrKyyLQ,231
_48HsMnGy_qFE9RMrKyyLQ,319
G1NckihorsLxGV0PISHWnw,658
G1NckihorsLxGV0PISHWnw,399
G1NckihorsLxGV0PISHWnw,265
G1NckihorsLxGV0PISHWnw,6
KxBbjpdxdMD9MUVROc6LsQ,146
KxBbjpdxdMD9MUVROc6LsQ,145
KxBbjpdxdMD9MUVROc6LsQ,206
KxBbjpdxdMD9MUVROc6LsQ,75
KxBbjpdxdMD9MUVROc6LsQ,37
KxBbjpdxdMD9MUVROc6LsQ,97
KxBbjpdxdMD9MUVROc6LsQ,147
1kvrsDz_5ATKQBguHfJzaA,37
1kvrsDz_5ATKQBguHfJzaA,304
1kvrsDz_5ATKQBguHfJzaA,146
1kvrsDz_5ATKQBguHfJzaA,75
o01K7vCl9oOfyTn9hy5dow,624
o01K7vCl9oOfyTn9hy5dow,22
o01K7vCl9oOfyTn9hy5dow,77
o01K7vCl9oOfyTn9hy5dow,179
61wUpoim2yzSMPKxg58ReQ,20
61wUpoim2yzSMPKxg58ReQ,17
61wUpoim2yzSMPKxg58ReQ,15
61wUpoim2yzSMPKxg58ReQ,13
61wUpoim2yzSMPKxg58ReQ,24
ZXfMiPsPv-cH7GMQ-5-mhA,72
ZXfMiPsPv-cH7GMQ-5-mhA,13
ZXfMiPsPv-cH7GMQ-5-mhA,11
ZXfMiPsPv-cH7GMQ-5-mhA,276
vPx3qCDpU44pjl4FTP_F9g,145
vPx3qCDpU44pjl4FTP_F9g,206
vPx3qCDpU44pjl4FTP_F9g,75
vPx3qCDpU44pjl4FTP_F9g,97
vPx3qCDpU44pjl4FTP_F9g,37
vPx3qCDpU44pjl4FTP_F9g,147
vPx3qCDpU44pjl4FTP_F9g,590
RRfMUUgddw6uzXvqO1cPXg,11
RRfMUUgddw6uzXvqO1cPXg,13
g6wxnwrX8Y-5N5WpQAEIeA,42
g6wxnwrX8Y-5N5WpQAEIeA,438
qugoB-fIL2KxKLg2k2Aunw,132
qugoB-fIL2KxKLg2k2Aunw,13
qugoB-fIL2KxKLg2k2Aunw,503
YUiwWNRVfZQwj0wujqwYng,37
YUiwWNRVfZQwj0wujqwYng,30
YUiwWNRVfZQwj0wujqwYng,153
YUiwWNRVfZQwj0wujqwYng,527
t4QEFL8Hwn6VCJXRsVFpnQ,22
t4QEFL8Hwn6VCJXRsVFpnQ,256
t4QEFL8Hwn6VCJXRsVFpnQ,257
4oTzV6X7d_RPRtNQBR0Hhg,97
4oTzV6X7d_RPRtNQBR0Hhg,37
4oTzV6X7d_RPRtNQBR0Hhg,287
4oTzV6X7d_RPRtNQBR0Hhg,95
4oTzV6X7d_RPRtNQBR0Hhg,603
4oTzV6X7d_RPRtNQBR0Hhg,187
4oTzV6X7d_RPRtNQBR0Hhg,38
4oTzV6X7d_RPRtNQBR0Hhg,39
4oTzV6X7d_RPRtNQBR0Hhg,40
4oTzV6X7d_RPRtNQBR0Hhg,186
YfDyu72UHXbcPm0VnvymrQ,100
YfDyu72UHXbcPm0VnvymrQ,339
YfDyu72UHXbcPm0VnvymrQ,233
YfDyu72UHXbcPm0VnvymrQ,30
h7QJlHamZJWxOsZ90itkQg,37
h7QJlHamZJWxOsZ90itkQg,96
h7QJlHamZJWxOsZ90itkQg,97
XNWXyFgCGaAwvg9QML2Ypw,13
XNWXyFgCGaAwvg9QML2Ypw,50
XNWXyFgCGaAwvg9QML2Ypw,185
q1g2AKrd6fTKeylQ1yZwIw,13
q1g2AKrd6fTKeylQ1yZwIw,73
q1g2AKrd6fTKeylQ1yZwIw,12
TuXyn_80mPog8POoawCP7g,15
TuXyn_80mPog8POoawCP7g,17
fJAdog4HQMn1AruhiUnX_A,13
fJAdog4HQMn1AruhiUnX_A,427
fJAdog4HQMn1AruhiUnX_A,378
3ysQ1LOk408LmRM4D1oUAQ,42
3ysQ1LOk408LmRM4D1oUAQ,468
3ysQ1LOk408LmRM4D1oUAQ,17
k_n22UWFC0xFPtHh041cIA,16
k_n22UWFC0xFPtHh041cIA,17
yqW2lcZ0vb2cqZSPjsFX5w,76
yqW2lcZ0vb2cqZSPjsFX5w,54
qLBKk3OCVrXGI0aFzgVv4Q,106
qLBKk3OCVrXGI0aFzgVv4Q,492
qLBKk3OCVrXGI0aFzgVv4Q,24
qLBKk3OCVrXGI0aFzgVv4Q,17
v_xTE55R62m7riTP7nWgAA,50
v_xTE55R62m7riTP7nWgAA,185
v_xTE55R62m7riTP7nWgAA,73
v_xTE55R62m7riTP7nWgAA,13
R2rAEjAz-Ly82QZISqEsJw,37
R2rAEjAz-Ly82QZISqEsJw,172
R2rAEjAz-Ly82QZISqEsJw,6
R2rAEjAz-Ly82QZISqEsJw,541
DEdB-wkPV1QzcSFMTTYl-w,80
DEdB-wkPV1QzcSFMTTYl-w,13
xBWn8DSwxzwkWL4JhfzP2g,32
xBWn8DSwxzwkWL4JhfzP2g,17
xBWn8DSwxzwkWL4JhfzP2g,16
xBWn8DSwxzwkWL4JhfzP2g,13
bYw7mT1e3frkxG0nd2_mjg,125
bYw7mT1e3frkxG0nd2_mjg,13
bYw7mT1e3frkxG0nd2_mjg,76
bYw7mT1e3frkxG0nd2_mjg,54
bYw7mT1e3frkxG0nd2_mjg,69
bYw7mT1e3frkxG0nd2_mjg,8
E5qsTXTsPfX9SMHkjooqNw,78
E5qsTXTsPfX9SMHkjooqNw,77
2PXaYpzz7lFulPBeJiqXYg,388
2PXaYpzz7lFulPBeJiqXYg,37
Mb4V2aPneclZZ8BfZUjWGA,14
Mb4V2aPneclZZ8BfZUjWGA,13
Mb4V2aPneclZZ8BfZUjWGA,276
Mb4V2aPneclZZ8BfZUjWGA,72
VDQPizXm5NcxYHcBQbzdGw,73
VDQPizXm5NcxYHcBQbzdGw,291
VDQPizXm5NcxYHcBQbzdGw,13
lqKFKlQpMQZinb2kriTxtQ,75
lqKFKlQpMQZinb2kriTxtQ,22
lqKFKlQpMQZinb2kriTxtQ,365
lqKFKlQpMQZinb2kriTxtQ,37
ZdGWAv90dY81kpKzMLMvvA,8
ZdGWAv90dY81kpKzMLMvvA,13
ZdGWAv90dY81kpKzMLMvvA,102
ZdGWAv90dY81kpKzMLMvvA,9
sGINL63YfomH18v1sLOSCQ,97
sGINL63YfomH18v1sLOSCQ,37
u7-5Rtu_bl0Yw0bKihEyLw,42
L89DES5kDdNXM5CO_os7UA,31
L89DES5kDdNXM5CO_os7UA,27
L89DES5kDdNXM5CO_os7UA,26
L89DES5kDdNXM5CO_os7UA,29
L89DES5kDdNXM5CO_os7UA,30
sENs718irAl0-JSyycouTA,132
sENs718irAl0-JSyycouTA,9
sENs718irAl0-JSyycouTA,8
sENs718irAl0-JSyycouTA,7
sENs718irAl0-JSyycouTA,13
sENs718irAl0-JSyycouTA,152
STAINuFgag5OEydYLilTrg,206
STAINuFgag5OEydYLilTrg,146
STAINuFgag5OEydYLilTrg,37
STAINuFgag5OEydYLilTrg,75
STAINuFgag5OEydYLilTrg,354
0odAupWjDV8gwhaLqyh1-A,53
0odAupWjDV8gwhaLqyh1-A,73
0odAupWjDV8gwhaLqyh1-A,50
0odAupWjDV8gwhaLqyh1-A,263
0odAupWjDV8gwhaLqyh1-A,13
O4wHbKOULHR7peTu8S4HFA,13
O4wHbKOULHR7peTu8S4HFA,188
5sSvQB93XgCd3HbQPr2bFw,54
5sSvQB93XgCd3HbQPr2bFw,1043
5sSvQB93XgCd3HbQPr2bFw,294
f-YSIEOvEigc4oPwgb0q1w,34
f-YSIEOvEigc4oPwgb0q1w,129
f-YSIEOvEigc4oPwgb0q1w,33
f-YSIEOvEigc4oPwgb0q1w,35
f-YSIEOvEigc4oPwgb0q1w,18
l1LdgkukyBc88pxv1KJrLg,13
l1LdgkukyBc88pxv1KJrLg,87
l1LdgkukyBc88pxv1KJrLg,32
OAmRh1fSiTgtR1e0D4JsVQ,64
OAmRh1fSiTgtR1e0D4JsVQ,65
OAmRh1fSiTgtR1e0D4JsVQ,13
OAmRh1fSiTgtR1e0D4JsVQ,248
rIvGPT9eK6UZ-asSoxrEfQ,590
rIvGPT9eK6UZ-asSoxrEfQ,37
WZs_eM2cS3cKKiVYR67L4g,153
WZs_eM2cS3cKKiVYR67L4g,17
WZs_eM2cS3cKKiVYR67L4g,37
WZs_eM2cS3cKKiVYR67L4g,160
fvlYG05Odf5OYjjmSqc5pw,37
fvlYG05Odf5OYjjmSqc5pw,97
fvlYG05Odf5OYjjmSqc5pw,96
7AmXzL434IH6V5-Ljk_8Mg,118
7AmXzL434IH6V5-Ljk_8Mg,77
7AmXzL434IH6V5-Ljk_8Mg,64
7AmXzL434IH6V5-Ljk_8Mg,98
z4Kt3400lm4ZLarZrONZIQ,129
z4Kt3400lm4ZLarZrONZIQ,18
BnUkerVG7QuI6h3wsaTIzw,308
BnUkerVG7QuI6h3wsaTIzw,37
RhlGhQt3owSO3-TXfaUoBQ,101
RhlGhQt3owSO3-TXfaUoBQ,13
l44Bh2huWDwPYgU9aZPwYQ,43
l44Bh2huWDwPYgU9aZPwYQ,47
l44Bh2huWDwPYgU9aZPwYQ,274
IPwSVwHj3160mdeaOhHSag,47
IPwSVwHj3160mdeaOhHSag,377
nxM6jNyKDgAOh7MAG-VJ_g,276
nxM6jNyKDgAOh7MAG-VJ_g,13
nxM6jNyKDgAOh7MAG-VJ_g,11
VvNTvz5vk7Y8JDECp8vLnw,13
VvNTvz5vk7Y8JDECp8vLnw,15
VvNTvz5vk7Y8JDECp8vLnw,20
VvNTvz5vk7Y8JDECp8vLnw,17
uuxiWohekdxlN3GmA5fl3A,17
uuxiWohekdxlN3GmA5fl3A,15
N6CJerqD19UIZ51J7-hgDQ,132
N6CJerqD19UIZ51J7-hgDQ,13
N6CJerqD19UIZ51J7-hgDQ,91
OmxA3W8WHkKNQg-b155pqA,13
OmxA3W8WHkKNQg-b155pqA,101
JkijYogaYiDbNbtPyVA3mA,17
JkijYogaYiDbNbtPyVA3mA,160
lXRsDg9hFsxFZu_6E-Olgg,17
lXRsDg9hFsxFZu_6E-Olgg,24
lXRsDg9hFsxFZu_6E-Olgg,15
BVNCy0lN_oy4XrYzDKD8XA,319
BVNCy0lN_oy4XrYzDKD8XA,81
BVNCy0lN_oy4XrYzDKD8XA,1029
BVNCy0lN_oy4XrYzDKD8XA,241
BVNCy0lN_oy4XrYzDKD8XA,6
GRlXQ4Q0pA78VwncqudPEw,30
GRlXQ4Q0pA78VwncqudPEw,46
GRlXQ4Q0pA78VwncqudPEw,43
GRlXQ4Q0pA78VwncqudPEw,47
c8jRBsMIkiDd1hi1OTRgmA,128
c8jRBsMIkiDd1hi1OTRgmA,127
rgzokyjL73-FDW-n1DgCZw,13
rgzokyjL73-FDW-n1DgCZw,17
rgzokyjL73-FDW-n1DgCZw,82
rgzokyjL73-FDW-n1DgCZw,101
rgzokyjL73-FDW-n1DgCZw,159
yDCgb0EQbQ8lHnGS6HjYOw,1
yDCgb0EQbQ8lHnGS6HjYOw,4
yDCgb0EQbQ8lHnGS6HjYOw,2
yDCgb0EQbQ8lHnGS6HjYOw,6
WaFTO4zJfL7yLHe4EQmvZA,96
WaFTO4zJfL7yLHe4EQmvZA,97
WaFTO4zJfL7yLHe4EQmvZA,37
kPdOOry5KnxX1KAow3rMWA,91
kPdOOry5KnxX1KAow3rMWA,20
kPdOOry5KnxX1KAow3rMWA,13
DwU2A--x8lltbZHHBRYX9A,520
DwU2A--x8lltbZHHBRYX9A,30
DwU2A--x8lltbZHHBRYX9A,27
DwU2A--x8lltbZHHBRYX9A,29
DwU2A--x8lltbZHHBRYX9A,426
DwU2A--x8lltbZHHBRYX9A,26
DwU2A--x8lltbZHHBRYX9A,28
CrOYBZyE0W2nCezv12Cpdw,208
CrOYBZyE0W2nCezv12Cpdw,46
CrOYBZyE0W2nCezv12Cpdw,226
CrOYBZyE0W2nCezv12Cpdw,47
CrOYBZyE0W2nCezv12Cpdw,43
dEi4_bO8ydNHgcRNKV8q6g,2
dEi4_bO8ydNHgcRNKV8q6g,44
dEi4_bO8ydNHgcRNKV8q6g,43
dEi4_bO8ydNHgcRNKV8q6g,46
dEi4_bO8ydNHgcRNKV8q6g,47
dEi4_bO8ydNHgcRNKV8q6g,6
dEi4_bO8ydNHgcRNKV8q6g,45
9spk8K9pg5HdDNMNxAlGwg,13
9spk8K9pg5HdDNMNxAlGwg,276
9spk8K9pg5HdDNMNxAlGwg,7
9spk8K9pg5HdDNMNxAlGwg,11
v414rGFU9GX0wpcNXLbXOQ,72
v414rGFU9GX0wpcNXLbXOQ,151
v414rGFU9GX0wpcNXLbXOQ,70
v414rGFU9GX0wpcNXLbXOQ,13
pDMxIQoqkZJeUe2r8XIVKQ,161
pDMxIQoqkZJeUe2r8XIVKQ,13
YcyWmqda0JJ5BNTqtBsb5g,60
YcyWmqda0JJ5BNTqtBsb5g,182
YcyWmqda0JJ5BNTqtBsb5g,61
cVTSj-aczqPe_oIHHkCbIQ,37
cVTSj-aczqPe_oIHHkCbIQ,388
86R-CfGQxn2hEeSD-hbUnQ,615
86R-CfGQxn2hEeSD-hbUnQ,222
86R-CfGQxn2hEeSD-hbUnQ,436
86R-CfGQxn2hEeSD-hbUnQ,434
86R-CfGQxn2hEeSD-hbUnQ,22
86R-CfGQxn2hEeSD-hbUnQ,694
GyDqfXn2NGh9ylltUvkLag,37
GyDqfXn2NGh9ylltUvkLag,388
GyDqfXn2NGh9ylltUvkLag,187
GyDqfXn2NGh9ylltUvkLag,304
GyDqfXn2NGh9ylltUvkLag,97
GyDqfXn2NGh9ylltUvkLag,305
GyDqfXn2NGh9ylltUvkLag,306
hPqqNmFP7g9pWUp3MmvapQ,17
hPqqNmFP7g9pWUp3MmvapQ,564
hPqqNmFP7g9pWUp3MmvapQ,1238
hPqqNmFP7g9pWUp3MmvapQ,37
hPqqNmFP7g9pWUp3MmvapQ,106
loFIREBnpLd85mzoUHnfPQ,182
loFIREBnpLd85mzoUHnfPQ,60
FqnUKiuJlQu2gDQZxkrmmw,37
FqnUKiuJlQu2gDQZxkrmmw,277
HqrRlQJ-6Z3u67TceiNmGw,616
HqrRlQJ-6Z3u67TceiNmGw,176
YbYjQSrgVdi8wb7XV-Qasw,27
YbYjQSrgVdi8wb7XV-Qasw,30
YbYjQSrgVdi8wb7XV-Qasw,26
3biAdoMqbR3E2tHikgd2kQ,13
3biAdoMqbR3E2tHikgd2kQ,706
3biAdoMqbR3E2tHikgd2kQ,8
3biAdoMqbR3E2tHikgd2kQ,9
3biAdoMqbR3E2tHikgd2kQ,14
n5XbK4x5nMxO6JudyT-1Yw,411
n5XbK4x5nMxO6JudyT-1Yw,37
n5XbK4x5nMxO6JudyT-1Yw,60
n5XbK4x5nMxO6JudyT-1Yw,75
n5XbK4x5nMxO6JudyT-1Yw,478
n5XbK4x5nMxO6JudyT-1Yw,61
SxC7gGLEZ8B3ooj1Qtjz5w,14
SxC7gGLEZ8B3ooj1Qtjz5w,101
SxC7gGLEZ8B3ooj1Qtjz5w,13
w90fozffxZ2UDFywoNruIw,111
w90fozffxZ2UDFywoNruIw,293
w90fozffxZ2UDFywoNruIw,54
w90fozffxZ2UDFywoNruIw,290
w90fozffxZ2UDFywoNruIw,348
w90fozffxZ2UDFywoNruIw,37
w90fozffxZ2UDFywoNruIw,286
GM68wf9Gbb33nAHpcP3DOA,95
GM68wf9Gbb33nAHpcP3DOA,187
GM68wf9Gbb33nAHpcP3DOA,96
GM68wf9Gbb33nAHpcP3DOA,97
GM68wf9Gbb33nAHpcP3DOA,184
GM68wf9Gbb33nAHpcP3DOA,37
2V-TzWecvR7OxP6paCWhfA,75
2V-TzWecvR7OxP6paCWhfA,61
2V-TzWecvR7OxP6paCWhfA,146
2V-TzWecvR7OxP6paCWhfA,60
2V-TzWecvR7OxP6paCWhfA,368
2V-TzWecvR7OxP6paCWhfA,37
2V-TzWecvR7OxP6paCWhfA,329
gZvwCOaMhxFXXNvy1q9_LA,70
gZvwCOaMhxFXXNvy1q9_LA,13
YAOZdZStggpYWcACCHtOVg,169
YAOZdZStggpYWcACCHtOVg,60
x7twBWroGrIpGUZcYC1qaQ,37
x7twBWroGrIpGUZcYC1qaQ,304
yXt0D4VpkypsNyyneQxgdA,240
yXt0D4VpkypsNyyneQxgdA,265
yXt0D4VpkypsNyyneQxgdA,6
yXt0D4VpkypsNyyneQxgdA,172
yXt0D4VpkypsNyyneQxgdA,37
2YUPCtZkuoGQ4wBn8ncV_w,13
2YUPCtZkuoGQ4wBn8ncV_w,151
2YUPCtZkuoGQ4wBn8ncV_w,17
2YUPCtZkuoGQ4wBn8ncV_w,106
2YUPCtZkuoGQ4wBn8ncV_w,487
2YUPCtZkuoGQ4wBn8ncV_w,108
2YUPCtZkuoGQ4wBn8ncV_w,105
e_vguiiAy096g8-e0oQDDg,13
e_vguiiAy096g8-e0oQDDg,73
e_vguiiAy096g8-e0oQDDg,10
gPc4tXMS_wt4g2yVUmco8w,9
gPc4tXMS_wt4g2yVUmco8w,50
gPc4tXMS_wt4g2yVUmco8w,7
gPc4tXMS_wt4g2yVUmco8w,13
gPc4tXMS_wt4g2yVUmco8w,8
yB_8OCR9rmXb2yHX7slQ8w,164
yB_8OCR9rmXb2yHX7slQ8w,933
yB_8OCR9rmXb2yHX7slQ8w,22
OVN1E059bvf6J3ejOfUy5Q,740
OVN1E059bvf6J3ejOfUy5Q,93
OVN1E059bvf6J3ejOfUy5Q,559
OVN1E059bvf6J3ejOfUy5Q,30
OVN1E059bvf6J3ejOfUy5Q,37
OVN1E059bvf6J3ejOfUy5Q,448
8EW5feymCaQhdKS5A4UDqQ,47
8EW5feymCaQhdKS5A4UDqQ,193
BLKn-p2IHSjdYZQcn7FOGA,18
BLKn-p2IHSjdYZQcn7FOGA,358
E_rZ-3OOFu5UWH6WDNCa1g,54
E_rZ-3OOFu5UWH6WDNCa1g,55
ATnRWnNk5iwwIbwS8VmuKg,13
ATnRWnNk5iwwIbwS8VmuKg,512
cjaGIYWX5lmKw7fOY1FX_g,60
cjaGIYWX5lmKw7fOY1FX_g,826
cjaGIYWX5lmKw7fOY1FX_g,37
cjaGIYWX5lmKw7fOY1FX_g,517
oAXhWZ1q8uTb2Ehr2Wo4vw,6
oAXhWZ1q8uTb2Ehr2Wo4vw,58
41WfL6MGTAXYgRQfNT3dyA,13
41WfL6MGTAXYgRQfNT3dyA,50
41WfL6MGTAXYgRQfNT3dyA,73
SVThZUju82pNKycxuJQSDg,17
SVThZUju82pNKycxuJQSDg,191
SVThZUju82pNKycxuJQSDg,158
SVThZUju82pNKycxuJQSDg,18
SVThZUju82pNKycxuJQSDg,301
EOVbL3Q59Djj6YEyj0cqog,6
EOVbL3Q59Djj6YEyj0cqog,199
vuOGGx6KTbgfL-yIhmkTrw,37
vuOGGx6KTbgfL-yIhmkTrw,160
vuOGGx6KTbgfL-yIhmkTrw,149
vuOGGx6KTbgfL-yIhmkTrw,17
vuOGGx6KTbgfL-yIhmkTrw,171
vuOGGx6KTbgfL-yIhmkTrw,106
7R4CfRmbTt3z1i26-VFlqA,33
7R4CfRmbTt3z1i26-VFlqA,35
7R4CfRmbTt3z1i26-VFlqA,18
7R4CfRmbTt3z1i26-VFlqA,145
7R4CfRmbTt3z1i26-VFlqA,97
7R4CfRmbTt3z1i26-VFlqA,37
QvAIBC24l1JAFY2ntNZsIQ,45
QvAIBC24l1JAFY2ntNZsIQ,47
QvAIBC24l1JAFY2ntNZsIQ,43
XrHXxf9IGiZY9qnqpefgQA,13
XrHXxf9IGiZY9qnqpefgQA,73
oqTeSFc0SldUIZxqpA54tg,43
oqTeSFc0SldUIZxqpA54tg,45
oqTeSFc0SldUIZxqpA54tg,47
MIw3eIXLaH0WAteoRiKBbA,179
MIw3eIXLaH0WAteoRiKBbA,77
MIw3eIXLaH0WAteoRiKBbA,216
LZ9jZTG86gcR2aqNT0mj6w,85
LZ9jZTG86gcR2aqNT0mj6w,60
AZTww7wN7EnKuAvKB9pE3g,141
AZTww7wN7EnKuAvKB9pE3g,17
QAVeDSZsoViw8V2gAewfbg,13
QAVeDSZsoViw8V2gAewfbg,10
len2nrEtgD9bjnoYSyLPjA,188
len2nrEtgD9bjnoYSyLPjA,57
len2nrEtgD9bjnoYSyLPjA,10
len2nrEtgD9bjnoYSyLPjA,13
HhsYcou3X6URqsqByx87Kg,6
HhsYcou3X6URqsqByx87Kg,58
wPiRP76arN0NB3M1ZXXp7g,14
wPiRP76arN0NB3M1ZXXp7g,13
Mpy8ZpFmdtNwH5aEinjL4g,205
Mpy8ZpFmdtNwH5aEinjL4g,87
Mpy8ZpFmdtNwH5aEinjL4g,20
Mpy8ZpFmdtNwH5aEinjL4g,13
Mpy8ZpFmdtNwH5aEinjL4g,17
dHLkczYVVrBCWqv1xUj9kg,189
dHLkczYVVrBCWqv1xUj9kg,9
dHLkczYVVrBCWqv1xUj9kg,8
dHLkczYVVrBCWqv1xUj9kg,54
