group_id, post_id
15,aU0xh_ALzSb8MrYyYvQ0xQ,
179,I6-vbrCv8eY-ThUn8viopA,
12,s71FeGvSVeNwcui320Amaw,
12,shU97uo3R01v0KLlDnPaCA,
166,lfZf3VbivfjrifpIXklNBw,
59,xf88F8c89wT6gv_8nwQbuQ,
180,M-AvKB7yDY_3BpqsP_bHZQ,
22,h62-lPY3bRf0aKMV_Lt-hw,
8,yv1PZQnZaCuUOw_fMzCJjg,
21,8bNJRGPBXailRpLK-a2QRA,
15,dKh_zKhqTgBbPC6T_ezhXg,
36,7QDkHNUXnp4ypMiBecvEUg,
75,PLKy3n9Qde3lcVHrFVCdWA,
46,QrTL50teau4rhLOey5_-SQ,
36,9m6GmmL6qJ0mJkFWEcTS8Q,
162,irx72bUk68BCHmKN9ZYHCA,
45,_8FG9X4aEPK8hd_OK3ezgw,
22,tZW4NLpEYinu4mIxdKj0Pw,
117,920ApAlhxx8dKO82UCBwJg,
148,SGIngUI_qmRBDM0_3b55jg,
24,gPzDw2Ms6JZRZhA2tyxItw,
10,yd1M2wrsv3rdIpVcOrvUsg,
65,HrdlQAVfnaUXcHuKnVh2mg,
24,0PenhUhRbw2xd_suA68IjA,
70,MXpCVzm1V5OH05KO6n7ntA,
22,PD3JTOBQI2HXAq3StDma6Q,
87,ObcMSGc1uotvpnwydoStIg,
181,vMkEiN96N2sv_Wla9xFsNQ,
63,GVAnGPeVcSwYGU-DczjsaA,
182,JYVCQhZU4g-vXrISzUJFUA,
9,pKUNAEeUGjeEE0pFzhZlxw,
15,qtZ50TWkfNS2UtLLuD1m8Q,
5,RnNEdHOXz2c39qT6WJSLEg,
8,D6KnuKoGKNHvlw8OIfGmwQ,
39,LakBY5UvF-nhALQvoJkoDw,
34,NYvRi7thBMCJYIOjZHDLgQ,
21,urB35Ujot93iDVfM_pTxGw,
75,bS1gW0hb-iyb4vr2anSGsw,
139,c78Pat78fVUBFPXYeVvbaQ,
183,dgStCncJmIUd5BA8eYAsSQ,
184,TXuhhudKvAb3JIYD_wELhg,
46,K80Rbckjt9QdBghUhAc0eA,
52,bHzdbQ5BrPJZKGHI4iyQ0g,
92,1JHx_OXl2RWqt_esf2Aqhw,
19,fVGRwzBFz8LMRPV2gUPinQ,
19,HVg-pAPpQ1Y5VdWMK_Aemg,
15,2oCM63whZH_IW6kzxciysg,
185,seDuOOv4W3_fgFD7iMKhKw,
69,Nfovc-aKljzls-yDYfU2LQ,
133,8kfNHU8Uo7GTIpWnMcLW6A,
138,kMSigAcVWboEHRBzyiiScA,
19,LAnCX5Z6xG40KEpPtpWeEQ,
19,8k52rHERYYfmINf7gA52SQ,
38,e_ILiIs2pVpskfeL-zFtTw,
21,CPcy22Hd2F7z0EKG66FMRA,
21,qKO0pk4-dnzW6-_dNicvyw,
186,yWWZZbRiCeEmu1WrM4Oo3g,
187,4ritTGFnNxmKnKm-UX3kPQ,
162,RF2ufigv1wgpRFylvhREzA,
12,vuqHcBCbxH36hCFsZ1W-0Q,
188,dWmVNw0EfwKTwl9JnL-iAQ,
8,MsgfS1iJMpxVIUfO-S4fcA,
59,PI9xBeGqnfSemhfsjhtntw,
189,ukyKtxoBC2E7CWlhp6Eamw,
32,qH9yU2LWRn8W29WF0tkeYA,
21,I8UYPAgvHbOpWmXsKQw1cA,
95,yOGBiKBzNHF2MFH3VpMBgA,
179,SWY3zdYqwn6JfDQLL0zL9A,
15,0DQ31asd4IeOTI7dkZ3OXQ,
8,ST2dx1ybHofbQhEDV7iAWQ,
6,XLc5WIzafCocqsycQhvEPw,
38,UKpmaMZU_sKevo9AlaMPkA,
75,RAgVOWyRgCrdAndC7plfFg,
4,ai9r_wv56TPzwtrfUEPXTw,
46,CXzTEvEKc2V-1ovvwPoPVw,
5,wXtE0iV1m6OCr-dOCfvF6Q,
15,vdKIuv79PBhVmcS2ezG6_Q,
27,ACnDg-xg8hJ7YEk3aPMIKg,
72,yJt09p1SKqDTWGdvRgUDSQ,
22,FFQ-DXkwD4uE9Eh6-769Pg,
22,2eXH7YeYHkl0SsBgy3Qopg,
62,HKExCPp1uxyQY1jlfYAhkA,
38,kQGJ5QUJ0BAIpmYYtf7Uqw,
124,xlUoy-OVO-EgZzfiHJk1Hg,
38,X184O0qgC5MKvePbsSe-nA,
38,Xyaw8gVBFDdn6rp_NtLhnw,
24,T7DnoRSnL-tVCR1Xw7nxiQ,
24,8CgT3zwpuoANesnuJCqw2g,
83,k99J9BJuHeUBNOCxV6D97A,
19,16Fplxu-OwVmTEFxQAUP4g,
28,IHhP2TU45aJgR7dE_9Pj1g,
28,KnDBopUGEpo1CUtjgLg-bg,
14,Eo4s6CmPpEcXCkfg9Zk_EA,
106,hZDIDUooZY85uFywTllgFQ,
31,YCoLBgh973QSp-OmnwMWSg,
103,XHt5luPZl7jYZrF56Rnp0Q,
21,1W2fzoJwOxEMrcS-Z5BooQ,
39,sETpHfJy4dmbawM5iYNTrg,
46,MEQlyFNBPFJRUGOrCIc0Yw,
82,pUcejpQYh5J20dcUpYpaWQ,
15,jFQp1Uya-XO3TzKHf-JmzA,
138,kaVWvc71cXH9MKuQmDtVUA,
81,kviNaI_LfaR1i1bcr3H_4Q,
19,dP1_wP59hvVDWNzFFS_6YQ,
190,mKT30qU_MlLj4Ps82JAZ8w,
190,X4w6_iAqN8ZqZ15a7YWPgw,
118,gJhfP2eBPrPgEsfjOOVKTA,
124,vwED08pmUlJQkJi7npKFJQ,
191,5Tu0bBjzMYoNwj7ZJ-6EBg,
104,zOP3oRiUR6DP6o9mQ4JYGg,
22,sN3jqoj6oG10zqwjjGY0Dw,
106,EijCyFJYqszy04Wgbk0Nfw,
106,QIcXq4Z3_2lvg9rmmoGF-A,
8,HKrZe0-QGGp3oOYX8cnMSg,
93,cBiLO_HRusHL7D-ZepDlaQ,
8,aHRwaqenQHy98AwWjbHvdA,
82,HiXTdnt1MLoBRfo-0vHZkA,
67,6FL5vak2NBm5_5I1hB3DqA,
150,8fArAA0gwfUbb3uWotd5mw,
15,lPgE2MIteQVzs39bwfmS6Q,
114,Y7wIhT6UvCukRYTTS5ErFQ,
192,tKkJERlh91EGumsD3pSnYg,
133,rD5TNCG9qUTzJVKJWHbKhQ,
24,MmT-eurMIgyzwaukQ1Lf3Q,
193,PT0N41nUD3CErvn046JEhg,
24,Kpkp-GrhL-yUHMOtg0deWA,
194,mGp_u4o32WwqejkGbcZByA,
8,2hmR1g5Pc8pVLGz9DeXWbQ,
24,l8tOW5Zxxv2UW3T5t-fR1Q,
136,r-kj-kBSKFKh0sM8EVX8AA,
28,ii9mcJnEiKU3GZLm0Y_i9w,
195,gt3U7G57qOXEdzizRpgqFg,
81,gKFDJ9IpFxt95DHxTN7ZHw,
92,i1eT1-RYPV6VF3Ey_5Zc1w,
146,xlHRYejgZj-iTm-QPhc8zQ,
22,8PketBhi3DllXR6hM2xsCw,
22,RpZMz6m-BvUjWOjgN_5_Tw,
38,RIeKxxqlpvN7xKy9OWtIPA,
15,JDZ2gtUUFdCcGmSJhqyUOw,
15,BRUoS9ePM25xUEqve30SZg,
15,ByVWDciE6vcaPXV6om1DGA,
44,-ltD-dHqdZ5-wjAMKYa6Ng,
19,71aOEuRuypjW4tqmTr4A3g,
26,-Y1tpIKA_HIH9fWiCW8VPQ,
196,Mu-kq0arDvfqfh-HUr9d7Q,
36,zM4VdWz2ln4eInxQsz33Xw,
126,v71Ezmd47-ze9HIo2ikQVA,
98,YusEQe7E7UakN21E1EKFzQ,
82,cWnla16N9MrlsCMc3uCjtA,
10,e4DWxBtNzA4wcrtCoH6upw,
8,-7bRnaHp7OHz8KW-THqP4w,
46,ZTON6J1WYxgsCVJXQAKXFQ,
19,iqm-hVqJFLajFY3Ps1YhmQ,
19,CyOzPbebpXrvWPCMVWrb0Q,
82,eY-_RreNyZCU3rZ5hwEuhw,
15,0eaQLn6u8yhgts93_DlQ-A,
30,qgGgZRAtd-bft9SVpfSTFA,
59,60MxjRNI8jWNN-CGlnsbLw,
175,rJuX23MG0SH9moT46iozNA,
11,77N3luh2YzfJFJGFIfqqbw,
24,vAuzGR-ufeLu3Y_U5UlO_w,
67,GjN0jxb1sW2mX0QEEqq77w,
8,xVmBc0jyYkb9rjz6X9BPiQ,
161,Vbkb2shDxUE8H3PzrFnypA,
72,A1ZRCrjOMOwQGj2hCYWDEQ,
28,L2w7QtogInHnU9hyzegETA,
185,BniKRU3VRju7IAy5bn2RXQ,
115,-ySaJC9irFPbJvEVPMe0sw,
10,5Ro4an5IOaDEb3UJRxOkeg,
124,SFov0pG7oHZMaqc9ow93nQ,
166,WRrceQnznqiBVOanZEosqA,
19,Ipg7wA2eBRjJsr8asIY9Yg,
81,FB50TrfcJOHAL7a0JmAb0g,
197,bpvv9BpcTlkLeMbYSQZDsw,
38,EsavKbM2kC8A7_2G5LQQwg,
11,KCjUVqd1wSuK1AK0RbWczg,
37,i6x-Wf2uvx4YydJpPmaXmg,
109,Ak0fXeZOtaEFFwFXg7tz1w,
97,d2VIjNbJpJterw--jU-hUQ,
21,uJqab7tfA5_5qBuEun0-sw,
148,99xbOvZz-stgtOxtEyPMUw,
106,kkvhQBT1Oh73sVSYZMXeDA,
106,y_9Nu0uJ-VgRbGZf_6g49w,
73,Gf5Mn_XTGI58Hfxtd0zKCA,
73,FVY1s_lexa9oE4kBzesaLw,
4,-_vMcLccKfH-3UuXogxiHQ,
19,NW366Ota9w52nYofW99u1g,
21,Y_5PAKqqcpt1nRF4mahJkg,
138,PAjWYqHa9xjDUs_sXHFuWg,
34,vmRxmH_GieFfCbb8HOeUeQ,
80,MobK3qIaoito7EN6MVZ3pg,
148,UqcCjCbN2SIiAGm9YyaNwg,
190,D96gPj6zUPLJDfnWh9Jiaw,
8,svNL-EcyVxiZ-X74DhzNeA,
19,1iZJlc1b6FfRsWa3FHm4lw,
153,yOeqMJ5dyXX-ImaZr27sbQ,
118,XP5xYARH0WB3eW_AmICbPA,
124,htUK5uwiYlKB4coz8-b1XQ,
33,XRQR-VW-yuq1T3cijtEvbg,
138,7qHU_Zh5qEJP3DaaBHqWBg,
65,Jky3kVXZJArfGKL5iny22g,
198,8B_ipmGG-zd8SUd7_0JqFQ,
80,bxUtoCqGF9GbiPv5DbOs4g,
138,NdvUzwz3jAM7Hao_UPMu6g,
22,_FP4CBz5D8V4_3dtex9_iw,
146,P_8hs6FRRn8IVBg5G6c0rg,
103,kKNauD7d3HOvumRV7JIAfg,
199,SESw5YLsGVIVIYpJO3FlWw,
28,10jP6njt3elD90gaHF1FBQ,
48,g9i9xFh9HtPWNLMB3ru3ug,
15,lrMuq4geWVWDkYIxOdTE2A,
59,Fa3Orq8j4UoHSiu-ykwOlQ,
87,CXhp4Qttw2D0IjOj54zRpA,
30,ty9RZlaZfN2aSwQfDI6glA,
158,gh0mBl_SBZ6kX9mYMq-R5g,
6,YXyiUcnGRmIlT5JJ651z0Q,
46,s6ev_wYsy6NwiTFsH0KdRg,
85,Lp2RweV1KeZzNDtqZeY44w,
22,UEuvtQTKNS0w53oJTrwS2Q,
154,naaSy_C5ZCVXH-3n9ruWcw,
200,C4UWgrpXE2lZVc_BQwWQjg,
59,fsOma075jry_LSKQbraUEA,
75,oiV0qA2M06sXkHJgKVUnpw,
80,ooD-vBZyzUUWUpPESyd2YA,
124,PQx1fjGAeNfg2vrbLAsmMA,
124,lBf_TcBWS7XF-TA4qT8MgQ,
24,hM2oFJ8vdiYEBRJzB-Z6Fg,
112,Sf-ZyFFc4UgdgaGzONgaCA,
46,ckgV8d8vwtyQmWtmZTAVUQ,
30,_1cBVJcvvxx3jxy6u5kSWQ,
120,MJv-Pt5DfLGQBRK9KbC-hA,
85,rQ0EuSnL_MXrmhtvwgM6Ag,
138,f_b_TRTj9jUsgdQC0oEbNA,
22,eNtb45z69XiH9P4ZJ8xWwg,
131,Dj-SKw-awL_g7rHgCbCOew,
38,bemy_AGbAMZqlPhU4O15PQ,
63,P1xTQOh01Js-FntcMvJPAw,
138,ceYxKOgWdzHy-KvL8ZJtKg,
26,9HlkMsJdc7Q7sRSrxgOCsg,
177,j4170xdQJTwSvXFpsQzWtg,
55,c_KjWNg07IGbiJqELiU-RQ,
22,0gx_juo0ehtt5Iaz0N_Q3g,
45,oT6cnr7fwKiR2NVmLZbPZw,
129,Qeq9M1nvQU1qSea5EN97Dg,
22,BpU9-wcOWyKcVtkvnfRazA,
21,YLeAUkFFJri_21uTkyrVFg,
65,-lnNW-CCQr1sYihWwQcG6A,
201,eH2dLnYL-neGHWntfNrtZA,
15,r6REcG6Q8WpvnZycwLG8pQ,
202,M4HMPiR_lHPgOUL2CEihoA,
30,jpPL1BBEaKLDvprNLx540g,
86,u05D_FNZXgs3fbI9BGDWzw,
38,gzomja0V-gAHJckvwwwFCQ,
21,O1QugfyKD4G636jV43-vkw,
203,tzc4EeQ2ZrvByYxU9r1Gdw,
59,H9vXQUvdNfVmkK-QFQsTsA,
83,VsuUQeZWqlUvYRqOLitGTw,
21,o4rfJwDCLzXswTdR4U1KVA,
152,eECplsuKppdCIA2NQODbCw,
59,24xLfGWIfuFZro8TwT0BsQ,
41,dHiq1JliKgh_3z-KnTpCaA,
41,vGQxPGvI4QLtupSAxO8c7Q,
12,B9dxWJG-8Sp2hbGl8QjUOw,
109,CF2abR1isMzLfRPzjTvIkg,
70,kUntNQ5P9IrRzEoHdRxV-w,
100,Pw810UknCf7fhjNIUSrVyg,
14,-edF16SS2hB-kFNBeOECTw,
106,7joOT_1CabyjtJh7AIHjyA,
93,nHFJtud7jWZhM9dHQ1eIRA,
15,TlBABR6bWCSH06jFAxQIdQ,
19,6WWXpMwIB7gTc4yZrkM-fQ,
19,5iSmZO0SrKU6EoXK_1M8Kw,
49,8bsa0pZKIZPsaiZndHLQIA,
8,F3rhQVjwggLiN4LsL2kXdQ,
8,8_cTFNIWFiDqBQ8MyorQEA,
30,gdg2vnLhZDkvzGIc2NKj2w,
67,iCRZZLIo6nTXkNBNcMXeaw,
75,r527kq3zaIeJvVwihlLIVw,
12,4HudfLgcMH5WRD68MhvMAw,
6,cjHWG01xVcJwk3Z230O1Hw,
57,nZHGlgwG2DZEr3AOOazS5w,
62,VtxiIv-VIOp3NIpE5tQQIw,
204,HJIO1moSP5MWu6TRVla8cA,
104,bAHDSbpJE3kKJkW9OBgOyw,
85,bmDUty0odSexELXaEG4ELA,
205,izCeT3RLeARwP-VJaOmIKg,
42,Tm2dKN_-DCdZfF2xMWrX7w,
151,jfOyDJ-W4lV47Y61pPcMfQ,
95,zTNnFVEfvsNaC-qkHSZVRA,
67,XIg92ukZJn_1aiNx0OmusQ,
47,RDKM2KT37eS1CrjPzTM2Aw,
21,_4noxz6NM0gBeVhZ58Emtg,
28,-uMpSkdN39sz9MbjkauVTQ,
23,yefjEAyoNfHj43tz_5hhHQ,
38,1_cmZa-C6SsFZQrWakLfZA,
194,ZAtQuOEo4AasiyMFcKRP0w,
12,Sj3YNaMzBDm1UH4gz6hpRA,
85,wYFQMJytgwoMuan0Aa4ByA,
180,Ij9cL1cnKJphNs9bQnKWKw,
62,mnI_n7A8sxgOSmtgI3wzQQ,
21,yl5sKsdGgX3grsMmPy5apQ,
104,9GA2gmLV4NX2oJkuz6fdcA,
28,ecXP80GWT6zZ2qqZHpUCtQ,
117,aCJWPt1aw0BMDTrtMXvV3g,
114,bXCf_Fl9DqP8pOus1-WwMg,
8,6BL92dndWIhhyA7KZ7j9Fw,
135,_PKa6Dj06Q2AHKGkpJ7GnA,
45,ppcADA5GMC-nf-aj9EPQwg,
3,YjXz30NYKCPDEup5Rlpl_A,
8,r-LcGgYJn9zqOwX42Lzx1w,
24,r3sDSJUoSYITCADK8s0kLg,
206,DYehqVUZ9IMfoFsnuNoADA,
15,BYX_65ag1N9E0Qp-KcgGrQ,
110,DefyUYgs6kMACnRpXJssFw,
38,JMq8vAXtgqPKkjIGJfg2Pg,
8,n4uDGwRGtJ3vW2Adbha_wg,
137,5rKMz__2Q5REROl3nuV1VA,
87,pK51NY3coNYqAyanojMtGA,
80,r_oCBNif2W8mnSXnrXMwPQ,
119,KiP4NjelCHqNAf36JxXUQQ,
94,OlRa5T5kIS2rsNgOLBdIiA,
136,Ae4ABFarGMaI5lk1i98A0w,
12,NUdOK9agiop9qf4yic5BXw,
85,CDkYh0Xq-RTfHAw7e_l-sA,
12,Xqur5VuobC9WW3crdxZPBw,
9,PBghJox_ZpSSa2nWyYuxpw,
207,YO5UwMSdVGj1Fy-JcAVhEQ,
144,bAOWxEeLaQre59MKZiFEIg,
46,S0o69Agf-IwsP1BonOOnwg,
59,irZlUo2wdBiQjryQhU_rSw,
9,uCi2ropZuhG4XVcMDaurAw,
22,gtVPsVK83JkeyrN1C1ozeQ,
13,oTuz4oOnbIc2dPnjgBWTgA,
69,mHnz1ed4KYgkRhRMUECAGA,
8,J0YWF-bOcMKuSWg36GAq9g,
19,Km7BcCSXb78oymx-Ek2P9w,
22,nG9wrA0F8uX7feyZkticww,
208,Kh_a2U-LYn4mmJTLGnRIvA,
21,j0aiaJkrU-5VgbCsdx-txg,
6,LRG2U-tPfwnbBRQUYZfcjA,
52,kPwj57sDfiJxNkYw-4M9VQ,
110,RadvHxEGJLdp9IvNWzv30g,
70,lXOdSzpRY1B94wT3K7Tlmw,
24,ygmzwA3ZHu50TYpMlM45uA,
59,K67pkQljTFTW_P-7xUQrFw,
134,cfZL9-t8Uh2vtMYlh_z_yg,
15,8DsnqEJoD_P2i9SwDjeu5g,
6,dLIk8-OHVzClGqtb1M91KA,
12,tfdv7aKt9jmU7Ed55CPa2Q,
100,N4xwumeBbIK8wWxu7E8Waw,
24,AnXovUgUHJap3QaDRnjL1w,
39,bsFZnc2mYyGy5cFf5EWTWg,
12,uDyv_EPVrsozWn2CNTbZmA,
209,KLJmSYpq81fy0gXri-tAAw,
23,_mOpThADMV556I1vkQa_BA,
203,BIl12Kgh-3FJMQdQv1H-Ug,
138,jupilm6CUdXsI-QVX2sEYg,
22,7hpcxyY0azlVtwAlg9N-wA,
206,s38vKr-DGXMXuTkUic2qoA,
15,37CcgmovAhRkdOAvnp_tCw,
21,PkIRnmb6Fkf9Jv6pEct7Dw,
16,yZ_wpRr4Svw8YRZ9voCgIw,
30,ONyGuThhgcSB_lMzDhcBDA,
8,D8IyUg-v-DjppldPwko0sQ,
15,B19KKE75ZxqoR3EDuvA1qw,
138,r6LmPZz1GEVtywLHVbN9LA,
59,sWa-ONKzKA-ob2bOHEwYCw,
59,Q5rybJSXsYpi0Weju8fR5A,
97,Ew3Rhc_amz-BuGtlp3j33g,
24,OasGU95u0ojZvyaIqeWvQA,
149,U6Jf5-cUyxkMbXdxLLq6IA,
166,eF4ERjdZ1Y9pMxDmEJRudg,
62,LQFmktF43j2NPncKdNd9mg,
26,psTL09zta37SOlqaVj6csw,
41,CzA6ThquEWOXgVjkYeY1JA,
12,p5rpYtxS5xPQjt3MXYVEwA,
38,UET2RjxhUaAFIZ3uuUhQag,
210,0y1uPK9uqwGQ074K4BxJwQ,
8,bR_KdBVLPZ8_bZ2A3LAOuQ,
45,cVK9bOqFTTLopIajn7Jeig,
81,5qK5rJxwo0cjP3vTf3lkSA,
211,QsnPC0c7-97fDgQAGts-sg,
58,PFS9kf3U-ZCvpqay3AaNnQ,
32,o2ddliVoWpPzRvXMqoshUA,
35,HNjuGzWT0O9Xk_9q_9HF3g,
8,ceBdedLgJs8NmiDJZ8S4Rw,
37,2UCXCbv7qaO3d8FfQd4Ing,
38,vpV5NDk5otyfTZgmtZaENw,
119,pOEL97ld-FJMKO8Ki8JmYg,
212,JxeWylDVvSdedR_BzPEP7w,
22,9_1N2SoNoS3DGV9V-4kndw,
8,ChK3H2ipLFK2zQBFX_CEUw,
67,mntX7UW04AhpDCqpRZWpQA,
24,OqamB2NfudcBaywvsToT8A,
41,l_pR3x7v2mvE3luVdmGuoQ,
30,tfg08x88Mr4nEr8_bVal7w,
169,ufwkkMd9yr9cFU1R5ONArg,
98,euU-s-H94YBxGcc3cAJVag,
73,jlP1tnIjlX1mpBb1fxE6Ng,
112,54hPUSkpDAkw8Q4G8FX2Gg,
95,yv8m3r2v3xQtDCYnwJa99Q,
74,4UIsN3GpiPsL5vZxUMKsHg,
46,AAJa1wAVE9z-tbs-khGDzQ,
19,148d7J-cFejkhYV89y3Jsg,
15,mjhwLcuoenVW8oFhcNmlHA,
213,H_og8Pdq2ijAx1QrWjCMNQ,
21,J8sUDqd5X9EsDft1bP4DKQ,
5,t2fz3AUFO_MTyuJ7yu9ybA,
100,ED7XJLqwIL6RwxRiIJdRtw,
42,YtmTXI4mH3Nj4Cal0uAl4Q,
210,wb_k8mRVmwIPfPxVHYxNDQ,
68,nufnlBHEukhwqRA4LD-Q3A,
34,97V9-NPOBOpKeneLryVpzw,
38,CuR4Xxu_aHrYD0IGGRdm5Q,
158,Z5yKM3_FnbIUb11aitCYaw,
214,tu8u4SnLvW3mcTS_aRdQ_w,
59,ikglIr6lytozzOh9KFqurQ,
8,Gm-JF-5OBQn2wLD1i6d48A,
62,WKlMFUCGI7dCysGkFLWvaQ,
138,crfd5AVZ39VugewuH5A7Vw,
103,qTN1OdhcXc6GdlpoFLezvQ,
46,kBlma2kzCdtKXOzO4xhKFA,
51,DpgEjiPK53TnHD_34oRugg,
6,o0dLbxReev84OqVfTLt9Eg,
133,BB5mMNFN7jc5XibQQxDPiQ,
215,-BHsT9MVkt7NQblr0AXZ9g,
153,s0BaXPzeYucbUq9ARlT3EQ,
208,3EuEKK7jlcVwhU_4D7Kmkw,
179,b_La2RT4zi42xF-skWtzyQ,
57,wQJcoCsBY9JfARZnUHA7lQ,
146,xl_3ytJx6xI4Pge6cIxq2Q,
105,MpoV2QL97lJb12qIhti7qQ,
83,r8IlBm_yi0jGUkzSkwu0sA,
9,sVeSK69iNUUsMU6tpXzl6Q,
53,pwXkM4yHrcojgnx2qJQt7A,
15,h-9Kk7uTIud4_wM4RaxwrA,
100,FpDYvApkcQUTCudLcuSzQQ,
216,1n8bvxpBoUOAJsC5csuV3Q,
45,Ye8uGq1K2ADPltIe7xUd0Q,
162,bgvQI31gbK0uieMi_Vo5kA,
45,ll3ATota5bmCkO6OytTBSw,
24,1BtNZszIr8LvtPOhN0X4Mw,
9,PPR-7QXDjicPRA5C4rZ5eA,
15,no28na2ceN0yDMm00pnrpQ,
15,GdY4FrI0jtr-UN83ygnyqg,
23,alWXstljFU-q8K8rXtt2yg,
56,S1I7r5YvxcrTASv_t7cxAA,
28,CfW-088nFNuUF9O7363lwA,
3,x9f9NBMweyyjCQHuc9K4sw,
82,HiqYus6muaBFlZtHhES7XQ,
217,mN0bCGteXHDpUzH2xqrABQ,
143,X7_lItAV8ND1boXI5ZP4Vw,
124,1mU7L7y4G9smiawBU4Tivw,
218,dUV3Wdu2dB7HMdwS6Hg3JA,
45,OKqTQXSIKXduR7mUgXQkWA,
21,Im4OKUWI5Kf5LDJdoQIsvA,
131,nemcwBBzPuTbP9oKF9t_Jw,
12,ZhLSAiRj9kANxf8m2SBfRA,
49,EAgFche3beXDISpQlsd4VA,
38,fy1D0VIfGBiedltQfvgitQ,
85,84ezTxVxTCmI65_UeYRJcA,
23,wix4kECNVIitQZS3ufzsyA,
12,f67I09vM1Tf-9iaYy9j8ww,
137,ydEIBKAibgIvvv4bwBSavg,
9,MmEV_9-EEiewVQcxPnWUaA,
70,juMGlVODD52yam7hCE5P7Q,
70,M25ITUcRPX02_KmAU5DZDQ,
69,35FXjC1QHg8rCeLGVrZIww,
12,5aVJnp-mHVpusqORJ_geqg,
20,CefA7wM1dx-dzwPeAw1sFQ,
117,-bDWo_x16jl91A19N3p1bg,
19,K3IPyNk02ZbcYnvYmKpxZQ,
21,SSwTDX9ln3M6PgtrY37_yQ,
21,q3ilBINLR7KoBBlxSqCvlA,
13,W_nU2qtu1AEDDCgkCo0gJg,
49,DOr4OZIpgrk8VKFxeVaWdA,
219,oNF-vT3PbCcncgQjPKFVeA,
216,eKTALGtRKKWEa0pv53oO0A,
32,-T0M3exc6tC6sw5LjtVdDQ,
183,YibFraUOKh4gnepR5YMmww,
153,9Xm2GfG8Rnbb1_CmXyrm3g,
12,j7fNRr4BKn0Uq8pbapKHwQ,
63,-hzPjyrI16xu_OG-LVHriw,
124,ayanwKKskKek9SaAmLORAA,
114,93KTAZUAnyhMWegY1dOxbA,
59,LHLueJBiFkQhbKzdsLh0Hw,
217,-yjmwvcbk22t94j485BZ2g,
103,qTrxgkgdxmaobY3f-EJLAA,
15,JYGHRHxjAQYKYvwZ6gRJVQ,
38,DB6p10pbUuAsbEIYOMB9kQ,
61,_-u3js_j6WHkRZ416gBeog,
46,a4rULJp9_hkAo9GEz-L31g,
216,N60yOH1GpH8wE9kln7m3XQ,
46,JMq0dz_jb6SUEvhhON6mqw,
38,UfI1PcuxVY4GHu6KuVhWxw,
220,6X9-l9RDpbYyZ8pnBsgzaw,
15,B2Wn6Zo5I2rOWrME4ZleSQ,
100,1a0Xmw2Jr1cofaEbLNWrCQ,
94,8-IjG26VnlXLg1N-0AvHrw,
95,XhJssyzGdPqZdIaqfpyozw,
11,3nR6JE3hD-D-Fhzr10_k7g,
12,Ze-UtqWlFFD-r87YSqeKJQ,
8,5rtpIuF6LkhG-GV2BoEVKw,
138,xVlj8zOeyGMXpZpdbJj7Rw,
45,oAtuji8dWBvUG7MHxL0BlA,
9,kJ4SnxICNOhFEygognsDng,
136,yGV1NHdDOmG93iy6aPpDJw,
97,NMMu2D_MBnfF5jpd--vGWA,
70,tQ15O8kHzrvgDA45hP1IEg,
21,ZUF5vMzbgFwApM0gKY1fmQ,
103,CwVE2bN5YscfeTQPZylruA,
214,zPaoppBtXodfjEnsT7GFZA,
15,GRLHdCXzmFCBbvvjRxXnrA,
15,aMOCpkCjjjD5InYwIIkAoQ,
199,gr2gSmcKBp7ZMr-laYMUhA,
19,PpeDKzHpAn3wQIyPclpaTQ,
34,cX7Wgc0RKDkGTOwVGjHx0w,
70,LKHKKmopVjnF6KQT0nlzhA,
22,X2lgI8CuVEsH5UDs14rMhw,
162,i-ru0phv1GiCe6gx85uQAw,
87,B60N0Fku2lkuQpTJ6t-E7Q,
97,deSn2DbqkPBQghvEr_DCEw,
28,peCPM2dgcNvewZIr-OhMVg,
59,BVTUd8N1xM4y3GcOygfMOA,
219,t3MColc7l78DyJDPqczF7w,
24,npHRkHxgKjSGcFBi81EBWA,
25,GwAHQJP5bqBxPVPCS211KA,
148,oKY9y_nzVguDkgpC1ggKsg,
32,8A_GP28T-gqf91qJRI-lDQ,
16,YN58Coh1nvnsNS0FXIeAKg,
81,MbpAhMoPs29xhkxFnqu5Yg,
19,eM5kz-QT-ropYg2qNRZIjQ,
5,FIvNdexAvqv5cvtRNQpvbw,
30,GStieDpK7oi2pXggQXi-Kg,
134,UJ6X84uqTpMDWyc9aHYMpA,
59,IRIlwpomRvnXvpkeaGaM2A,
15,M7S7nVG9sb7eSbchiEWX2g,
15,NURQfKjVh0yUxk4lM3SNDw,
45,GIu0zxFqX4vvPVxay_T0Xw,
184,GB_rXiItF20HcMrvwS_6Yg,
8,vrmMoIzCoMP5Ic7Un7retQ,
11,Oyja1-oQWJ9rb4TnfQSh_g,
221,8s3b-Xa51iT1U21SjrVpeQ,
107,29iErFPoWBTbIVPpp9qSyg,
24,QS7_BPmaBNvznOMhcVBemg,
72,zEd3Ex_k3vHiBbBPWRrO7Q,
53,cFogelRU-QvGRDDLSXp74Q,
8,dNRDKgVXq1r_nQ585I78jQ,
93,O4cBsvHWDx5trUYAa890-Q,
140,5MXNeLctex2NmVZHnSvIvg,
21,R-EGIdIgtoFzl--OudANtA,
30,xLG2iCEsrrkHdWh_a1wkYA,
